Time,MotorSpeed,Error,MotorCmd,Headroom,K_P,Direct,Desired
67.71787309646606,154,-4,67,32767,0.95,72.8,150.0
67.75887560844421,139,10,81,32767,0.95,72.8,150.0
67.79587769508362,133,16,88,32767,0.95,72.8,150.0
67.83688020706177,116,33,103,32767,0.95,72.8,150.0
67.87788248062134,127,22,93,32767,0.95,72.8,150.0
67.91888475418091,134,15,86,32767,0.95,72.8,150.0
67.95988726615906,138,11,82,32767,0.95,72.8,150.0
67.99688911437988,129,20,91,32767,0.95,72.8,150.0
68.0368914604187,135,14,85,32767,0.95,72.8,150.0
68.07789397239685,119,30,100,32767,0.95,72.8,150.0
68.11889624595642,131,18,89,32767,0.95,72.8,150.0
68.15589809417725,116,33,104,32767,0.95,72.8,150.0
68.1969006061554,123,26,97,32767,0.95,72.8,150.0
68.24990367889404,109,40,110,32767,0.95,72.8,150.0
68.27890539169312,114,35,105,32767,0.95,72.8,150.0
68.31990766525269,105,44,114,32767,0.95,72.8,150.0
68.35690999031067,110,39,109,32767,0.95,72.8,150.0
68.39791202545166,96,53,123,32767,0.95,72.8,150.0
68.43891429901123,105,44,114,32767,0.95,72.8,150.0
68.47991681098938,100,49,119,32767,0.95,72.8,150.0
68.52091908454895,107,42,112,32767,0.95,72.8,150.0
68.55792140960693,106,43,113,32767,0.95,72.8,150.0
68.59792375564575,109,40,110,32767,0.95,72.8,150.0
68.63892579078674,108,41,111,32767,0.95,72.8,150.0
68.67992830276489,110,39,109,32767,0.95,72.8,150.0
68.72093057632446,112,37,108,32767,0.95,72.8,150.0
68.75793290138245,107,42,112,32767,0.95,72.8,150.0
68.79893517494202,112,37,108,32767,0.95,72.8,150.0
68.83993768692017,97,52,121,32767,0.95,72.8,150.0
68.88093972206116,108,41,111,32767,0.95,72.8,150.0
68.91794180870056,105,44,114,32767,0.95,72.8,150.0
68.95894432067871,97,52,122,32767,0.95,72.8,150.0
68.99994659423828,110,39,109,32767,0.95,72.8,150.0
69.04094910621643,106,43,113,32767,0.95,72.8,150.0
69.081951379776,110,39,109,32767,0.95,72.8,150.0
69.11895322799683,98,51,121,32767,0.95,72.8,150.0
69.15995573997498,114,35,106,32767,0.95,72.8,150.0
69.20095801353455,101,48,118,32767,0.95,72.8,150.0
69.2419605255127,115,34,105,32767,0.95,72.8,150.0
69.29496359825134,105,44,114,32767,0.95,72.8,150.0
69.31896471977234,111,38,108,32767,0.95,72.8,150.0
69.35996723175049,109,40,110,32767,0.95,72.8,150.0
69.40096950531006,113,36,107,32767,0.95,72.8,150.0
69.44197177886963,108,41,111,32767,0.95,72.8,150.0
69.48297429084778,114,35,105,32767,0.95,72.8,150.0
69.51997661590576,108,41,111,32767,0.95,72.8,150.0
69.56097865104675,113,36,107,32767,0.95,72.8,150.0
69.60198092460632,108,41,111,32767,0.95,72.8,150.0
69.64298343658447,116,33,103,32767,0.95,72.8,150.0
69.67998552322388,111,38,108,32767,0.95,72.8,150.0
69.72098803520203,118,31,102,32767,0.95,72.8,150.0
69.7619903087616,105,44,114,32767,0.95,72.8,150.0
69.80299282073975,118,31,102,32767,0.95,72.8,150.0
69.84399485588074,103,46,116,32767,0.95,72.8,150.0
69.87999701499939,118,31,102,32767,0.95,72.8,150.0
69.92099928855896,102,47,117,32767,0.95,72.8,150.0
69.96200156211853,111,38,108,32767,0.95,72.8,150.0
70.00300407409668,104,45,115,32767,0.95,72.8,150.0
70.04400610923767,117,32,102,32767,0.95,72.8,150.0
70.08100843429565,111,38,108,32767,0.95,72.8,150.0
70.12201070785522,136,13,84,32767,0.95,72.8,150.0
70.16301321983337,128,21,92,32767,0.95,72.8,150.0
70.20401549339294,144,5,77,32767,0.95,72.8,150.0
70.24501776695251,136,13,84,32767,0.95,72.8,150.0
70.28201985359192,150,0,71,32767,0.95,72.8,150.0
70.32302236557007,142,7,79,32767,0.95,72.8,150.0
70.37102484703064,153,-3,68,32767,0.95,72.8,150.0
70.40502691268921,143,6,78,32767,0.95,72.8,150.0
70.44102883338928,154,-4,67,32767,0.95,72.8,150.0
70.48303127288818,141,8,80,32767,0.95,72.8,150.0
70.523033618927,157,-7,65,32767,0.95,72.8,150.0
70.56403613090515,135,14,86,32767,0.95,72.8,150.0
70.60503840446472,159,-9,62,32767,0.95,72.8,150.0
70.64304065704346,136,13,84,32767,0.95,72.8,150.0
70.6830427646637,155,-5,66,32767,0.95,72.8,150.0
70.72404503822327,139,10,82,32767,0.95,72.8,150.0
70.76504755020142,153,-3,68,32767,0.95,72.8,150.0
70.80604982376099,142,7,79,32767,0.95,72.8,150.0
70.84305214881897,151,-1,70,32767,0.95,72.8,150.0
70.88405442237854,146,3,75,32767,0.95,72.8,150.0
70.92505645751953,146,3,75,32767,0.95,72.8,150.0
70.96605896949768,151,-1,71,32767,0.95,72.8,150.0
71.00306129455566,146,3,75,32767,0.95,72.8,150.0
71.04306364059448,149,0,72,32767,0.95,72.8,150.0
71.08406591415405,147,2,74,32767,0.95,72.8,150.0
71.12506818771362,144,5,77,32767,0.95,72.8,150.0
71.16607069969177,145,4,76,32767,0.95,72.8,150.0
71.2030725479126,145,4,76,32767,0.95,72.8,150.0
71.24407505989075,143,6,77,32767,1.0,72.8,150.0
71.28507733345032,146,3,75,32767,1.0,72.8,150.0
71.32607984542847,145,4,76,32767,1.0,72.8,150.0
71.36708211898804,146,3,75,32767,1.0,72.8,150.0
71.41008448600769,143,6,78,32767,1.0,72.8,150.0
71.44508647918701,145,4,76,32767,1.0,72.8,150.0
71.48608875274658,142,7,79,32767,1.0,72.8,150.0
71.52709126472473,152,-2,69,32767,1.0,72.8,150.0
71.5680935382843,142,7,79,32767,1.0,72.8,150.0
71.60509538650513,150,0,71,32767,1.0,72.8,150.0
71.64609789848328,140,9,81,32767,1.0,72.8,150.0
71.68710017204285,151,-1,70,32767,1.0,72.8,150.0
71.728102684021,136,13,85,32767,1.0,72.8,150.0
71.76410484313965,153,-3,68,32767,1.0,72.8,150.0
71.80510711669922,135,14,86,32767,1.0,72.8,150.0
71.84610939025879,154,-4,67,32767,1.0,72.8,150.0
71.88711166381836,140,9,81,32767,1.0,72.8,150.0
71.92811393737793,149,0,72,32767,1.0,72.8,150.0
71.96511626243591,141,8,80,32767,1.0,72.8,150.0
72.00611853599548,152,-2,69,32767,1.0,72.8,150.0
72.04712104797363,141,8,80,32767,1.0,72.8,150.0
72.08812308311462,155,-5,66,32767,1.0,72.8,150.0
72.12912559509277,140,9,81,32767,1.0,72.8,150.0
72.16612768173218,155,-5,66,32767,1.0,72.8,150.0
72.20713019371033,141,8,80,32767,1.0,72.8,150.0
72.2481324672699,153,-3,68,32767,1.0,72.8,150.0
72.28913497924805,143,6,78,32767,1.0,72.8,150.0
72.3291368484497,148,1,73,32767,1.0,72.8,150.0
72.36613917350769,143,6,78,32767,1.0,72.8,150.0
72.40714144706726,146,3,75,32767,1.0,72.8,150.0
72.45514416694641,146,3,75,32767,1.0,72.8,150.0
72.48914623260498,144,5,77,32767,1.0,72.8,150.0
72.52614831924438,144,5,77,32767,1.0,72.8,150.0
72.56715059280396,146,3,75,32767,1.0,72.8,150.0
72.60815286636353,145,4,76,32767,1.0,72.8,150.0
72.64915537834167,142,7,79,32767,1.0,72.8,150.0
72.69015765190125,153,-3,68,32767,1.0,72.8,150.0
72.72715997695923,141,8,80,32767,1.0,72.8,150.0
72.76816201210022,153,-3,68,32767,1.0,72.8,150.0
72.80916452407837,141,8,80,32767,1.0,72.8,150.0
72.85016679763794,155,-5,66,32767,1.0,72.8,150.0
72.89116907119751,134,15,87,32767,1.0,72.8,150.0
72.9281713962555,157,-7,64,32767,1.0,72.8,150.0
72.96817374229431,136,13,85,32767,1.0,72.8,150.0
73.0091757774353,160,-10,61,32767,1.0,72.8,150.0
73.05017828941345,134,15,87,32767,1.0,72.8,150.0
73.09118056297302,159,-9,62,32767,1.0,72.8,150.0
73.12818264961243,127,22,94,32767,1.0,72.8,150.0
73.16918516159058,161,-11,60,32767,1.0,72.8,150.0
73.21018743515015,129,20,92,32767,1.0,72.8,150.0
73.25118970870972,169,-19,52,32767,1.0,72.8,150.0
73.28819179534912,124,25,97,32767,1.0,72.8,150.0
73.32919430732727,170,-20,51,32767,1.0,72.8,150.0
73.37019658088684,119,30,102,32767,1.0,72.8,150.0
73.41119885444641,173,-23,48,32767,1.0,72.8,150.0
73.45220136642456,117,32,104,32767,1.0,72.8,150.0
73.51520490646362,172,-22,49,32767,1.0,72.8,150.0
73.53720617294312,115,34,106,32767,1.0,72.8,150.0
73.5712080001831,177,-27,44,32767,1.0,72.8,150.0
73.61221051216125,111,38,110,32767,1.0,72.8,150.0
73.65221285820007,184,-34,37,32767,1.0,72.8,150.0
73.6892147064209,108,41,113,32767,1.0,72.8,150.0
73.73021721839905,181,-31,40,32767,1.0,72.8,150.0
73.77121949195862,100,49,121,32767,1.0,72.8,150.0
73.81222176551819,192,-42,29,32767,1.0,72.8,150.0
73.85322427749634,96,53,125,32767,1.0,72.8,150.0
73.89022612571716,194,-44,27,32767,1.05,72.8,150.0
73.93122863769531,93,56,130,32767,1.05,72.8,150.0
73.97223091125488,198,-48,21,32767,1.05,72.8,150.0
74.01323342323303,81,68,143,32767,1.05,72.8,150.0
74.05023550987244,210,-60,8,32767,1.05,72.8,150.0
74.091237783432,62,87,163,32767,1.05,72.8,150.0
74.13224029541016,222,-72,0,32767,1.05,72.8,150.0
74.17324233055115,31,118,196,32767,1.05,72.8,150.0
74.2142448425293,251,-101,0,32767,1.05,72.8,150.0
74.25024700164795,35,114,192,32767,1.05,72.8,150.0
74.29124927520752,251,-101,0,32767,1.05,72.8,150.0
74.33225178718567,39,110,188,32767,1.05,72.8,150.0
74.37325406074524,247,-97,0,32767,1.05,72.8,150.0
74.41425609588623,39,110,188,32767,1.05,72.8,150.0
74.45125842094421,249,-99,0,32767,1.05,72.8,150.0
74.49226069450378,38,111,188,32767,1.05,72.8,150.0
74.53326320648193,245,-95,0,32767,1.05,72.8,150.0
74.57826566696167,38,111,189,32767,1.05,72.8,150.0
74.61526799201965,251,-101,0,32767,1.05,72.8,150.0
74.65226984024048,38,111,189,32767,1.05,72.8,150.0
74.6922721862793,252,-102,0,32767,1.05,72.8,150.0
74.7342746257782,40,109,187,32767,1.05,72.8,150.0
74.77527689933777,250,-100,0,32767,1.05,72.8,150.0
74.81127882003784,39,110,188,32767,1.05,72.8,150.0
74.85228133201599,248,-98,0,32767,1.05,72.8,150.0
74.89328360557556,37,112,189,32767,1.05,72.8,150.0
74.93428587913513,250,-100,0,32767,1.05,72.8,150.0
74.97528839111328,36,113,191,32767,1.05,72.8,150.0
75.01229047775269,249,-99,0,32767,1.05,72.8,150.0
75.05329275131226,38,111,189,32767,1.05,72.8,150.0
75.09429502487183,246,-96,0,32767,1.05,72.8,150.0
75.13529753684998,36,113,190,32767,1.05,72.8,150.0
75.17629981040955,251,-101,0,32767,1.05,72.8,150.0
75.21330213546753,39,110,188,32767,1.05,72.8,150.0
75.2543044090271,248,-98,0,32767,1.05,72.8,150.0
75.29530644416809,37,112,190,32767,1.05,72.8,150.0
75.33630895614624,250,-100,0,32767,1.05,72.8,150.0
75.37631130218506,38,111,188,32767,1.05,72.8,150.0
75.41331338882446,249,-99,0,32767,1.05,72.8,150.0
75.45431590080261,40,109,187,32767,1.05,72.8,150.0
75.49631834030151,250,-100,0,32767,1.05,72.8,150.0
75.53632068634033,37,112,189,32767,1.05,72.8,150.0
75.57332253456116,248,-98,0,32767,1.05,72.8,150.0
75.63032579421997,37,112,190,32767,1.05,72.8,150.0
75.65532732009888,246,-96,0,32767,1.05,72.8,150.0
75.69632959365845,39,110,188,32767,1.05,72.8,150.0
75.7373321056366,249,-99,0,32767,1.05,72.8,150.0
75.77433395385742,38,111,189,32767,1.05,72.8,150.0
75.81533646583557,246,-96,0,32767,1.05,72.8,150.0
75.85633873939514,37,112,190,32767,1.05,72.8,150.0
75.89734101295471,249,-99,0,32767,1.05,72.8,150.0
75.93834352493286,37,112,190,32767,1.05,72.8,150.0
75.97534537315369,254,-104,0,32767,1.05,72.8,150.0
76.01634788513184,41,108,185,32767,1.05,72.8,150.0
76.0573501586914,250,-100,0,32767,1.05,72.8,150.0
76.09735250473022,39,110,188,32767,1.05,72.8,150.0
76.13835501670837,251,-101,0,32767,1.05,72.8,150.0
76.17535710334778,38,111,188,32767,1.05,72.8,150.0
76.21635937690735,251,-101,0,32767,1.05,72.8,150.0
76.25736165046692,39,110,188,32767,1.05,72.8,150.0
76.29836392402649,252,-102,0,32767,1.05,72.8,150.0
76.33536624908447,39,110,188,32767,1.05,72.8,150.0
76.37636852264404,248,-98,0,32767,1.05,72.8,150.0
76.41737103462219,38,111,189,32767,1.05,72.8,150.0
76.45837306976318,254,-104,0,32767,1.05,72.8,150.0
76.49937558174133,41,108,186,32767,1.05,72.8,150.0
76.53637766838074,250,-100,0,32767,1.05,72.8,150.0
76.57737994194031,38,111,188,32767,1.05,72.8,150.0
76.61838245391846,249,-99,0,32767,1.05,72.8,150.0
76.67738580703735,37,112,190,32767,1.05,72.8,150.0
76.69938683509827,250,-100,0,32767,1.05,72.8,150.0
76.73638916015625,36,113,191,32767,1.05,72.8,150.0
76.77739143371582,251,-101,0,32767,1.05,72.8,150.0
76.81839370727539,37,112,190,32767,1.05,72.8,150.0
76.85939621925354,249,-99,0,32767,1.05,72.8,150.0
76.89639830589294,34,115,193,32767,1.05,72.8,150.0
76.93740057945251,248,-98,0,32767,1.05,72.8,150.0
76.97840285301208,36,113,191,32767,1.05,72.8,150.0
77.01940536499023,250,-100,0,32767,1.05,72.8,150.0
77.0604076385498,36,113,191,32767,1.05,72.8,150.0
77.09740996360779,250,-100,0,32767,1.05,72.8,150.0
77.13841199874878,35,114,192,32767,1.05,72.8,150.0
77.17941451072693,252,-102,0,32767,1.05,72.8,150.0
77.2204167842865,36,113,191,32767,1.05,72.8,150.0
77.26141905784607,251,-101,0,32767,1.05,72.8,150.0
77.29742121696472,36,113,191,32767,1.05,72.8,150.0
77.33842372894287,250,-100,0,32767,1.0,72.8,150.0
77.37942576408386,35,114,186,32767,0.9,72.8,150.0
77.42042803764343,243,-93,0,32767,0.8,72.8,150.0
77.46143054962158,34,115,176,32767,0.7,72.8,150.0
77.49843263626099,234,-84,8,32767,0.65,72.8,150.0
77.53943514823914,60,89,134,32767,0.65,72.8,150.0
77.5804374217987,197,-47,39,32767,0.65,72.8,150.0
77.62143969535828,97,52,108,32767,0.6,72.8,150.0
77.66244196891785,174,-24,57,32767,0.55,72.8,150.0
77.71644520759583,124,25,86,32767,0.5,72.8,150.0
77.7404465675354,152,-2,70,32767,0.25,72.8,150.0
77.78144884109497,132,17,79,32767,0.2,72.8,150.0
77.82245135307312,143,6,74,32767,0.0,72.8,150.0
77.8584532737732,142,7,73,32767,0.0,72.8,150.0
77.89945554733276,136,13,73,32767,0.0,72.8,150.0
77.94045805931091,137,12,73,32767,0.0,72.8,150.0
77.98146033287048,135,14,73,32767,0.0,72.8,150.0
78.02246284484863,136,13,73,32767,0.0,72.8,150.0
78.05946469306946,138,11,73,32767,0.0,72.8,150.0
78.10046696662903,136,13,73,32767,0.0,72.8,150.0
78.14146947860718,134,15,73,32767,0.0,72.8,150.0
78.18247175216675,137,12,73,32767,0.0,72.8,150.0
78.2234742641449,134,15,73,32767,0.0,72.8,150.0
78.26047611236572,133,16,73,32767,0.0,72.8,150.0
78.3014783859253,140,9,72,32767,0.0,72.8,150.0
78.34248089790344,134,15,73,32767,0.0,72.8,150.0
78.38348317146301,135,14,73,32767,0.0,72.8,150.0
78.42448568344116,137,12,73,32767,0.0,72.8,150.0
78.46048784255981,136,13,73,32767,0.0,72.8,150.0
78.5014898777008,139,10,73,32767,0.0,72.8,150.0
78.54249238967896,138,11,73,32767,0.0,72.8,150.0
78.58349466323853,137,12,73,32767,0.0,72.8,150.0
78.62049698829651,140,9,72,32767,0.0,72.8,150.0
78.66149926185608,142,7,72,32767,0.0,72.8,150.0
78.70250177383423,135,14,73,32767,0.0,72.8,150.0
78.7435040473938,139,10,73,32767,0.0,72.8,150.0
78.78450608253479,138,11,73,32767,0.0,72.8,150.0
78.82150840759277,139,10,73,32767,0.0,72.8,150.0
78.86251068115234,137,12,73,32767,0.0,72.8,150.0
78.9035131931305,137,12,73,32767,0.0,72.8,150.0
78.94451546669006,137,12,73,32767,0.0,72.8,150.0
78.98551797866821,142,7,72,32767,0.0,72.8,150.0
79.02251982688904,141,8,72,32767,0.0,72.8,150.0
79.06352210044861,137,12,73,32767,0.0,72.8,150.0
79.10452461242676,141,8,72,32767,0.0,72.8,150.0
79.14552688598633,137,12,73,32767,0.0,72.8,150.0
79.1815288066864,133,16,73,32767,0.0,72.8,150.0
79.22253131866455,134,15,73,32767,0.0,72.8,150.0
79.26353359222412,131,18,73,32767,0.0,72.8,150.0
79.30453586578369,132,17,73,32767,0.0,72.8,150.0
79.34553837776184,136,13,73,32767,0.0,72.8,150.0
79.38254070281982,137,12,73,32767,0.0,72.8,150.0
79.42354273796082,137,12,73,32767,0.0,72.8,150.0
79.46454501152039,138,11,73,32767,0.0,72.8,150.0
79.50554752349854,136,13,73,32767,0.0,72.8,150.0
79.5465497970581,133,16,73,32767,0.0,72.8,150.0
79.58355212211609,133,16,73,32767,0.0,72.8,150.0
79.62455439567566,135,14,73,32767,0.0,72.8,150.0
79.66555690765381,136,13,73,32767,0.0,72.8,150.0
79.7065589427948,136,13,73,32767,0.0,72.8,150.0
79.74756121635437,134,15,73,32767,0.0,72.8,150.0
79.78356337547302,137,12,73,32767,0.0,72.8,150.0
79.83956670761108,141,8,72,32767,0.0,72.8,150.0
79.86556816101074,141,8,72,32767,0.0,72.8,150.0
79.90657019615173,140,9,72,32767,0.0,72.8,150.0
79.94357252120972,140,9,72,32767,0.0,72.8,150.0
79.98457479476929,133,16,73,32767,0.0,72.8,150.0
80.02557730674744,136,13,73,32767,0.0,72.8,150.0
80.066579580307,134,15,73,32767,0.0,72.8,150.0
80.10758185386658,133,16,73,32767,0.0,72.8,150.0
80.14458394050598,137,12,73,32767,0.0,72.8,150.0
80.18558645248413,135,14,73,32767,0.0,72.8,150.0
80.2265887260437,135,14,73,32767,0.0,72.8,150.0
80.26759099960327,137,12,73,32767,0.0,72.8,150.0
80.30859351158142,141,8,72,32767,0.0,72.8,150.0
80.34559559822083,137,12,73,32767,0.0,72.8,150.0
80.38559770584106,143,6,72,32767,0.0,72.8,150.0
80.42660021781921,142,7,72,32767,0.0,72.8,150.0
80.46760249137878,140,9,72,32767,0.0,72.8,150.0
80.50860500335693,142,7,72,32767,0.0,72.8,150.0
80.54560708999634,134,15,73,32767,0.0,72.8,150.0
80.58660912513733,138,11,73,32767,0.0,72.8,150.0
80.62761163711548,136,13,73,32767,0.0,72.8,150.0
80.66861391067505,135,14,73,32767,0.0,72.8,150.0
80.70561623573303,140,9,72,32767,0.0,72.8,150.0
80.7466185092926,143,6,72,32767,0.0,72.8,150.0
80.78762078285217,138,11,73,32767,0.0,72.8,150.0
80.82862305641174,141,8,72,32767,0.0,72.8,150.0
80.88362622261047,143,6,72,32767,0.0,72.8,150.0
80.9066276550293,141,8,72,32767,0.0,72.8,150.0
80.94663000106812,145,4,72,32767,0.0,72.8,150.0
80.98763227462769,141,8,72,32767,0.0,72.8,150.0
81.02863478660583,135,14,73,32767,0.0,72.8,150.0
81.06963682174683,140,9,72,32767,0.0,72.8,150.0
81.10663914680481,140,9,72,32767,0.0,72.8,150.0
81.14764142036438,134,15,73,32767,0.0,72.8,150.0
81.18964385986328,140,9,72,32767,0.0,72.8,150.0
81.2296462059021,137,12,73,32767,0.0,72.8,152.0
81.27064847946167,139,12,73,32767,0.0,72.8,152.0
81.30765056610107,142,9,72,32767,0.0,72.8,152.0
81.34865283966064,138,13,73,32767,0.0,72.8,155.0
81.3896553516388,134,18,73,32767,0.0,72.8,157.0
81.43065762519836,135,19,73,32767,0.0,72.8,160.0
81.47166013717651,134,22,74,32767,0.0,72.8,162.0
81.50766181945801,137,22,74,32767,0.0,72.8,166.0
81.54866433143616,139,22,74,32767,0.0,72.8,167.0
81.59066677093506,137,27,74,32767,0.0,72.8,170.0
81.63066911697388,140,26,74,32767,0.0,72.8,171.0
81.66767120361328,144,25,74,32767,0.0,72.8,171.0
81.70867371559143,142,27,74,32767,0.0,72.8,172.0
81.74967575073242,144,27,74,32767,0.0,72.8,173.0
81.79067802429199,146,26,74,32767,0.0,72.8,175.0
81.83168053627014,140,33,75,32767,0.0,72.8,176.0
81.86868262290955,141,33,75,32767,0.0,72.8,177.0
81.9096851348877,143,33,75,32767,0.0,72.8,177.0
81.95768785476685,140,36,75,32767,0.0,72.8,178.0
81.99168968200684,142,34,75,32767,0.0,72.8,178.0
82.0326919555664,146,31,75,32767,0.0,72.8,180.0
82.06969428062439,146,32,75,32767,0.0,72.8,182.0
82.11069655418396,145,34,75,32767,0.0,72.8,183.0
82.15069890022278,142,39,75,32767,0.0,72.8,186.0
82.19170093536377,140,43,76,32767,0.0,72.8,188.0
82.23270344734192,146,38,75,32767,0.0,72.8,189.0
82.26970553398132,143,43,76,32767,0.0,72.8,191.0
82.31070804595947,144,44,76,32767,0.0,72.8,191.0
82.35171031951904,143,47,76,32767,0.0,72.8,192.0
82.39271259307861,143,48,76,32767,0.0,72.8,193.0
82.42971467971802,144,48,76,32767,0.0,72.8,195.0
82.47071695327759,146,48,76,32767,0.0,72.8,196.0
82.51171946525574,145,50,77,32767,0.0,72.8,197.0
82.55272173881531,144,52,77,32767,0.0,72.8,199.0
82.59372401237488,149,48,76,32767,0.0,72.8,199.0
82.63072609901428,146,52,77,32767,0.0,72.8,201.0
82.67172861099243,147,52,77,32767,0.0,72.8,202.0
82.712730884552,147,53,77,32767,0.0,72.8,203.0
82.75373315811157,152,50,77,32767,0.0,72.8,204.0
82.79473567008972,147,56,77,32767,0.0,72.8,206.0
82.83073782920837,146,58,77,32767,0.0,72.8,207.0
82.87173986434937,148,57,77,32767,0.0,72.8,207.0
82.91274237632751,146,59,77,32767,0.0,72.8,208.0
82.95374464988708,151,56,77,32767,0.0,72.8,208.0
82.99774718284607,147,60,78,32767,0.0,72.8,208.0
83.03174924850464,146,61,78,32767,0.0,72.8,208.0
83.07275152206421,146,61,78,32767,0.0,72.8,208.0
83.11375403404236,149,58,77,32767,0.0,72.8,208.0
83.15475606918335,147,60,78,32767,0.0,72.8,208.0
83.19175839424133,146,61,78,32767,0.0,72.8,208.0
83.2327606678009,144,63,78,32767,0.0,72.8,208.0
83.27376294136047,146,61,78,32767,0.0,72.8,208.0
83.31476545333862,150,57,77,32767,0.0,72.8,208.0
83.3557677268982,152,55,77,32767,0.0,72.8,208.0
83.3927698135376,151,56,77,32767,0.0,72.8,208.0
83.43277215957642,148,59,77,32767,0.0,72.8,207.0
83.47477459907532,148,58,77,32767,0.0,72.8,207.0
83.51477694511414,147,59,77,32767,0.0,72.8,207.0
83.5557792186737,150,56,77,32767,0.0,72.8,207.0
83.59278130531311,145,61,78,32767,0.0,72.8,207.0
83.63378357887268,148,58,77,32767,0.0,72.8,207.0
83.67478609085083,148,58,77,32767,0.0,72.8,207.0
83.7157883644104,144,62,78,32767,0.0,72.8,207.0
83.75679063796997,152,54,77,32767,0.0,72.8,205.0
83.79379272460938,151,53,77,32767,0.0,72.8,191.0
83.83479499816895,145,45,76,32767,0.0,72.8,172.0
83.8757975101471,148,35,75,32767,0.0,72.8,162.0
83.91679978370667,143,28,74,32767,0.0,72.8,152.0
83.95380187034607,143,18,73,32767,0.0,72.8,149.0
83.99480438232422,143,11,73,32767,0.0,72.8,137.0
84.03480648994446,142,6,72,32767,0.0,72.8,133.0
84.07580876350403,139,2,72,32767,0.0,72.8,131.0
84.11681127548218,138,-3,71,32767,0.0,72.8,131.0
84.15381336212158,140,-8,71,32767,0.0,72.8,131.0
84.19481587409973,140,-8,71,32767,0.0,72.8,131.0
84.2358181476593,135,-3,71,32767,0.0,72.8,130.0
84.2768201828003,135,-5,71,32767,0.0,72.8,129.0
84.31782269477844,135,-6,71,32767,0.0,72.8,127.0
84.35482478141785,136,-8,71,32767,0.0,72.8,125.0
84.395827293396,136,-9,71,32767,0.0,72.8,122.0
84.43682956695557,134,-9,71,32767,0.0,72.8,117.0
84.47783207893372,137,-14,70,32767,0.0,72.8,114.0
84.51883435249329,127,-8,71,32767,0.0,72.8,113.0
84.55483627319336,132,-17,70,32767,0.0,72.8,109.0
84.59683871269226,130,-17,70,32767,0.0,72.8,107.0
84.63684105873108,128,-19,70,32767,0.0,72.8,103.0
84.67784333229065,130,-23,69,32767,0.0,72.8,103.0
84.71484541893005,129,-24,69,32767,0.0,72.8,103.0
84.75584769248962,131,-26,69,32767,0.0,72.8,103.0
84.79685020446777,132,-27,69,32767,0.0,72.8,103.0
84.83785247802734,133,-28,69,32767,0.0,72.8,103.0
84.87885475158691,132,-27,69,32767,0.0,72.8,103.0
84.9158570766449,133,-28,69,32767,0.0,72.8,103.0
84.95685911178589,133,-28,69,32767,0.0,72.8,103.0
84.99786162376404,126,-21,69,32767,0.0,72.8,103.0
85.03886389732361,129,-24,69,32767,0.0,72.8,108.0
85.07986617088318,134,-26,69,32767,0.0,72.8,117.0
85.12586879730225,131,-18,70,32767,0.0,72.8,138.0
85.15787100791931,132,-15,70,32767,0.0,72.8,138.0
85.1988730430603,130,-4,71,32767,0.0,72.8,154.0
85.23887538909912,132,0,72,32767,0.0,72.8,177.0
85.28087782859802,136,17,73,32767,0.0,72.8,183.0
85.31687998771667,140,30,75,32767,0.0,72.8,184.0
85.35788226127625,141,40,76,32767,0.0,72.8,185.0
85.3988847732544,147,36,75,32767,0.0,72.8,187.0
85.43988680839539,144,41,76,32767,0.0,72.8,190.0
85.47688889503479,147,39,75,32767,0.0,72.8,191.0
85.51789140701294,149,40,76,32767,0.0,72.8,191.0
85.55889368057251,150,39,75,32767,0.0,72.8,191.0
85.59989619255066,147,42,76,32767,0.0,72.8,191.0
85.64089846611023,152,37,75,32767,0.0,72.8,186.0
85.67790055274963,150,38,75,32767,0.0,72.8,167.0
85.7189028263092,146,39,75,32767,0.0,72.8,143.0
85.75990509986877,147,8,72,32767,0.0,72.8,118.0
85.80090761184692,141,1,72,32767,0.0,72.8,109.0
85.8419098854065,142,-19,70,32767,0.0,72.8,103.0
85.8789119720459,142,-27,69,32767,0.0,72.8,98.0
85.91891431808472,138,-29,69,32767,0.0,72.8,93.0
85.95991659164429,138,-35,68,32767,0.0,72.8,91.0
86.00091910362244,135,-37,68,32767,0.0,72.8,90.0
86.041921377182,135,-42,67,32767,0.0,72.8,90.0
86.07892346382141,135,-45,67,32767,0.0,72.8,90.0
86.11992573738098,135,-45,67,32767,0.0,72.8,90.0
86.17392873764038,131,-41,67,32767,0.0,72.8,90.0
86.2019305229187,137,-47,67,32767,0.0,72.8,90.0
86.2389326095581,136,-46,67,32767,0.0,72.8,90.0
86.27993512153625,131,-41,67,32767,0.0,72.8,97.0
86.32093739509583,133,-40,67,32767,0.0,72.8,107.0
86.3619396686554,132,-35,68,32767,0.0,72.8,116.0
86.40294194221497,133,-30,68,32767,0.0,72.8,124.0
86.43894410133362,135,-27,69,32767,0.0,72.8,130.0
86.47994637489319,142,-26,69,32767,0.0,72.8,139.0
86.52094888687134,144,-20,69,32767,0.0,72.8,150.0
86.56195092201233,141,-11,70,32767,0.0,72.8,154.0
86.60295343399048,141,-2,71,32767,0.0,72.8,155.0
86.63995552062988,143,3,72,32767,0.0,72.8,155.0
86.68095779418945,146,5,72,32767,0.0,72.8,155.0
86.7219603061676,147,7,72,32767,0.0,72.8,155.0
86.76296257972717,148,6,72,32767,0.0,72.8,155.0
86.79996466636658,147,7,72,32767,0.0,72.8,155.0
